product_id,avg_score,interaction_count,normalized_count,popularity_score
3700167,4.0,2,0.0011904761904761906,2.8017857142857143
3700245,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3700278,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700298,5.0,1,0.0,3.5
3700338,4.6,10,0.010714285714285714,3.2360714285714285
3700392,5.0,1,0.0,3.5
3700466,3.0,1,0.0,2.0999999999999996
3700536,5.0,1,0.0,3.5
3700551,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700554,5.0,1,0.0,3.5
3700559,5.0,1,0.0,3.5
3700566,3.0,1,0.0,2.0999999999999996
3700567,3.0,2,0.0011904761904761906,2.101785714285714
3700580,5.0,1,0.0,3.5
3700600,4.666666666666667,6,0.005952380952380953,3.2755952380952382
3700601,5.0,1,0.0,3.5
3700605,5.0,1,0.0,3.5
3700606,5.0,1,0.0,3.5
3700616,5.0,1,0.0,3.5
3700621,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700648,4.0,2,0.0011904761904761906,2.8017857142857143
3700666,5.0,1,0.0,3.5
3700677,5.0,2,0.0011904761904761906,3.5017857142857145
3700683,3.8,5,0.004761904761904762,2.667142857142857
3700689,5.0,1,0.0,3.5
3700691,3.0,2,0.0011904761904761906,2.101785714285714
3700704,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3700705,5.0,3,0.002380952380952381,3.5035714285714286
3700707,3.0,2,0.0011904761904761906,2.101785714285714
3700708,4.0,2,0.0011904761904761906,2.8017857142857143
3700709,4.75,8,0.008333333333333335,3.3375
3700715,5.0,4,0.0035714285714285718,3.505357142857143
3700728,5.0,1,0.0,3.5
3700746,4.5,4,0.0035714285714285718,3.155357142857143
3700748,4.111111111111111,18,0.02023809523809524,2.9081349206349203
3700749,3.0,1,0.0,2.0999999999999996
3700750,3.0,3,0.002380952380952381,2.103571428571428
3700753,4.0,2,0.0011904761904761906,2.8017857142857143
3700755,4.333333333333333,6,0.005952380952380953,3.0422619047619044
3700756,5.0,2,0.0011904761904761906,3.5017857142857145
3700766,4.333333333333333,9,0.009523809523809525,3.047619047619047
3700769,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700771,4.0,4,0.0035714285714285718,2.805357142857143
3700777,4.25,8,0.008333333333333335,2.9875
3700779,4.142857142857143,7,0.007142857142857144,2.9107142857142856
3700781,4.666666666666667,12,0.013095238095238097,3.286309523809524
3700786,3.0,1,0.0,2.0999999999999996
3700787,3.0,1,0.0,2.0999999999999996
3700790,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700791,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3700794,4.428571428571429,7,0.007142857142857144,3.1107142857142858
3700796,3.0,1,0.0,2.0999999999999996
3700797,3.0,2,0.0011904761904761906,2.101785714285714
3700801,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700823,4.333333333333333,6,0.005952380952380953,3.0422619047619044
3700829,3.0,1,0.0,2.0999999999999996
3700832,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700837,4.5,4,0.0035714285714285718,3.155357142857143
3700844,3.0,1,0.0,2.0999999999999996
3700848,5.0,1,0.0,3.5
3700849,3.0,1,0.0,2.0999999999999996
3700869,4.5,24,0.027380952380952384,3.1910714285714286
3700880,4.0,2,0.0011904761904761906,2.8017857142857143
3700885,3.0,1,0.0,2.0999999999999996
3700898,5.0,3,0.002380952380952381,3.5035714285714286
3700903,3.0,1,0.0,2.0999999999999996
3700907,4.6,5,0.004761904761904762,3.227142857142857
3700910,5.0,1,0.0,3.5
3700912,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700915,4.333333333333333,3,0.002380952380952381,3.0369047619047613
3700926,4.26984126984127,63,0.07380952380952382,3.0996031746031742
3700957,5.0,1,0.0,3.5
3700958,3.6666666666666665,6,0.005952380952380953,2.575595238095238
3700967,3.6666666666666665,3,0.002380952380952381,2.570238095238095
3701005,4.0,4,0.0035714285714285718,2.805357142857143
3701016,4.25,16,0.01785714285714286,3.001785714285714
3701021,5.0,2,0.0011904761904761906,3.5017857142857145
3701022,4.0,2,0.0011904761904761906,2.8017857142857143
3701025,3.0,1,0.0,2.0999999999999996
3701056,4.304347826086956,23,0.026190476190476195,3.0523291925465834
